560182,Gwyln Jn,Uss,5609,9664681626
633782,Rdf Jwli,Erj,1020,2029152733
170716,Lcku Shk,Rqu,6699,2036268211
793693,Oq Epza,Lqp,722,4863898994
683223,Ceis A,G,15810,8608742746
518866,Fg Y,Qz,18179,7378363055
875834,L Mb,Ghi,9298,2598929743
363154,Ljy Z,Zsb,24449,4031319216
125885,Yldlw Hszy,Ol,23126,9830423003
744586,Ag Bwm,Lvi,13295,9537849615
430121,Ex Tryw,Ir,24600,9243659967
267210,Idu Cq,Ggiy,17115,2332155018
479977,Yf Lo,Rv,26042,3745177963
719540,Musu Aark,Dbjy,16437,1074109288
195345,Mhc Ciz,Lpgu,18916,6931315178
181686,J Grr,Fk,13201,9335022047
453526,Jicg Oim,Ifug,14180,0297542182
197799,Mqjyi Soh,Pj,8847,8820167456
548537,Wehnm Cpjg,Ghn,11801,3356842291
261529,Oda Sgi,Dtbi,20731,1215606872
712995,Gwj U,Qbwfi,23895,9281043948
704521,Yjxsr Pha,Eou,9890,8241939603
186009,Yoa Y,Zvhx,7692,2007556342
992639,Nspt Hfh,Nd,23023,6800509933
756750,Kybr Gnyu,H,2833,2610504506
813419,Jgr Ix,Tr,12613,4929384414
688736,Cbka Ibu,Whlh,20415,4576325616
836714,Pi Ni,Ia,19559,4720423431
503442,Vpzlq Dyjo,Vyp,8646,3525721893
362078,Jkb Ydfk,Pb,8945,6072795257
304370,Fn Yhjn,Mrxt,12902,4607080131
410073,Q Jqe,Ronz,16791,8781116289
118579,A Nnxu,For,20736,1396956341
860455,Cu Jboj,Rn,28847,9269421048
662845,Jnm Hj,Ktkka,32341,3867378814
169320,Zqe Urxr,E,11602,5072334625
830334,K Cvxd,Xajh,19255,4668458486
771561,Vk Bq,R,10302,9704065985
976360,Hgc Rk,K,8454,5733148726
588859,I Rxkb,Y,13071,9498510178
981229,Raq Oxx,Uesdx,16263,2285181864
629726,Sd Oh,Rtcmor,27186,1226021750
696807,Ozyin Jppr,Ljs,15212,3762379581
577477,Groy Lue,Xqjn,24007,1682389122
788001,Y Rtrn,Yipcfs,28062,5078286647
628090,Fc Tqnyk,Hal,31099,6124893172
409504,Qdl Mxh,Np,19168,8709936733
686426,Gk Hnbr,P,26279,1115990295
702706,D Zgyt,N,24262,6165675253
342928,Fh Px,Dz,32262,2733400040
415899,Ye Vjdr,X,6851,8415045818
973568,Rpq Wvccv,Lgt,29411,5115025078
403052,Jpgx Nxfq,Zcq,2160,3219567349
180517,Bxhso Xll,Dsm,18340,5764809619
708556,Ic Crjo,Wlt,19074,1475597348
374931,Bu Noci,Q,11341,8785531178
577671,Xoo Qup,Ml,8020,9981965542
423515,Xr Fnj,Q,21937,2177045443
279881,Ykye Cer,Dde,8596,2229897669
948719,Mhcz Oiw,Lmm,32550,5466055568
868469,Pk Zb,Hsg,16362,0793519149
614821,Ea Beezf,Yls,3987,2513634915
149669,Ucc Xywpw,G,13655,3122890141
572289,Svr Ckk,Yc,14209,5577494435
669088,Z Tt,Gk,30637,7180777654
662547,Msdd Sed,Kcfu,23598,5789857485
903563,Bwjx Ap,Qvb,21231,9546751878
500008,Hom Bz,Oa,13912,0824740221
201432,Wav Jb,Pz,23132,7988969332
275742,Arsfrn Qgm,Njzs,1368,9861053341
711564,Oks Fqw,E,619,0085151442
419683,Iavl Uxw,Qodo,17400,3900682966
449623,Ue En,I,24263,0423732236
435722,Rzg Nn,Qu,11581,2578612321
314524,Mrm Sq,Fhjs,10405,3279679176
793474,Xpnwn Bev,Qg,20275,1019688153
532087,D R,Uhov,29565,9272828573
307742,Ew Zkx,D,20262,6927332664
940876,Mcmm Osuayp,Antbm,1824,9010765086
531874,Wfn S,M,13983,3865206794
973575,Keda Zbcr,Xi,14774,8462978013
997241,Zx Nv,Au,8383,6189962080
857037,Osy Dmil,G,23009,0738474768
256301,Hmo Vpkt,Tnf,31985,7311416004
551904,Lx Ydg,Wwvj,22934,3390631983
678074,Z Azr,Lk,2983,4760025762
352617,Myd Lo,Urku,16700,1941677118
678775,Dogc Ckmcz,Zww,29805,1775149018
848094,Jib Vt,Ckz,32095,8252729727
364738,Xo La,Pfeja,15080,3563137754
196301,Xsvp Yxaa,J,1516,4452985334
383350,Kna C,Tm,24107,6725611893
322198,Ilpf Q,Fsfsc,25539,6742063488
473540,Uyxyf G,Dn,6839,6805326063
741597,Ul Dmmoj,Wju,13816,9433257282
417216,Uwqxlx Jj,Hqba,31572,8676139858
442961,Upf Vab,Ddxrs,31859,1062093560
743373,Xdts Ujxen,Xw,19112,9194108806
155642,B Qd,Ivmu,15784,7733209277
789214,Ph Yppf,Jm,10645,2896227518
464542,Fvs Ithc,Oeoe,31987,1889653085
766698,Lu Ok,Yute,32616,8706967842
684261,Qxy Kg,Fd,31961,1434037931
568446,E Gpf,Mq,6172,4502736797
892104,Mfys Zsy,Apune,502,3317415168
106838,Sjbs Us,Nw,3890,4696893966
685301,Lxt Tzdd,B,14213,9636624567
177949,I Cx,Pv,28332,8888807788
168765,J Kg,Ndudf,20876,8169102855
148271,Dca Dvfx,Oksfu,21517,1160834912
668476,F L,Wbg,15337,0900235914
407475,V R,G,13198,6825246386
429309,Unnhn Qe,Gvg,16731,1186607273
819241,Xeyc Gw,Niv,9471,7836078177
693424,Ha T,Izg,24389,7110338260
168543,Kn Ksf,P,8438,9084697846
860696,Mzv Kpe,W,5006,5023529790
129530,Cto Ksf,Zpml,8160,6317735065
243684,Ruc Xco,Gnv,4449,6277130774
485513,Fnm Rfph,L,2281,4638400497
551487,Lcre Etj,Golsu,1944,9062616858
938880,Zgru Yw,Cxn,22021,5971448533
990091,Ptm Se,Ue,14954,9933112842
298809,Tucv Col,Xbdca,20379,7807960472
194653,Ujr Mxl,A,16649,5302891860
573624,Hnop Fe,I,17983,9640445666
776718,Yit Kjh,Es,17956,7410691788
422363,Fui Fa,H,3876,1697165775
628803,Prex Deut,Ewi,30619,2884781271
827741,Ijmfx Mwu,Lz,2843,7964959034
590339,Cfdm Xy,L,31564,7252827327
435955,Kahaki Pwqab,Nxu,28155,6005176260
447946,Yjep Sd,Ixm,10849,7165314653
141305,Gnah Cpkh,Zsl,19712,1939255617
583694,Ldz Mntw,Uqi,27729,0844792807
131059,Dg Mjs,Aegof,2217,6464727688
205781,Pa Sit,Grnhry,21340,0126091046
614107,Ed Idkyv,Djiy,25339,0493908902
325526,Pnza T,Lmdxa,15878,0107020041
707859,Rf Idp,Rc,5475,9899030758
711164,Vdr Pbn,Gllq,21262,4711644145
771268,Ovu Zw,U,8660,0608601953
523731,Ddnc Pwjf,Ly,16313,3685085856
984487,Qe Hj,Wu,26922,7660801767
957433,Lcs Le,Np,23055,0792062790
439226,Fnl Wm,Wr,19033,1859900975
724950,Dg Pu,Mcl,15071,0303179188
748793,Iqpuc Gxz,B,11616,9199510958
566159,Rv Bzgu,Lolh,29383,7711595052
339751,Zjg Cz,H,22002,7994811515
758334,K Rotw,Yyfaq,15123,1987777429
501823,Brn Ehhmq,Bt,16634,0102641952
670424,Ki T,Mh,1028,6945965586
275567,Tpw Ru,R,26665,5034122182
127587,Xz P,Bfp,13910,5537705794
423744,Fs Daof,Msa,15617,2032687585
153091,G Dhg,Oqe,14334,4771027300
918025,Avqvm Rea,Giteb,6126,5060149072
802364,Clqk Wbmut,Itx,11937,2862839632
279041,Xmm Ni,N,1235,5229866944
212440,Mlx Wlc,S,4403,4113007714
165225,Zy W,Rw,25178,3549653083
151560,Li B,Wt,1236,5808043752
802375,Opal O,Sl,12652,8384412095
329373,Mfus Br,Pzdz,15530,9793129487
435060,Fyl Gux,Xq,14717,9023647908
267441,Dk Ogbz,Xfoa,10237,9714682695
158981,Qymy Tvs,Aya,13540,5055223468
506897,Xqn D,L,27924,0681097007
644487,Spg Kwp,Sv,24220,5361003777
194475,Jiw Cxztq,An,2849,8546037225
168498,D Ds,T,3528,5405850690
179899,Kmg Fe,Q,3626,1534257176
834054,Yry Uw,Lb,13485,1441361567
553341,Y O,Uh,21085,1072817252
812443,Nxspu Yatg,Avs,29035,1606448792
468273,Ejel Tnw,S,8117,1004692323
975363,Ie R,Fo,786,1583687914
808140,Hv Zve,Am,4175,5941873069
633938,Lpy T,Tgp,22316,4314640577
579067,Beuwf O,Wuvu,9874,5564432021
114018,Rh Ib,Li,12583,6593352114
541585,Dpm U,Zltf,28396,2055301851
156007,Qahm Hvth,Ciw,4197,3504852698
183663,B Rrt,Qdsj,17825,3598281960
116883,Es Uj,Se,23963,9441949645
986440,Kq H,Yyn,13080,6947270718
604860,S Mud,Ygp,3389,5647748459
922745,M Ufo,N,24119,3104281102
572441,Zuv Tm,Lyf,6522,3209952615
100886,R Eln,Vijo,23505,5002740654
515886,Qa Yhq,Jloaj,28048,9604496842
996108,Kju Znbu,Cl,16337,6399735973
111824,Mota Vi,K,6376,6420702258
439532,Sune Py,Ejsd,27100,4778718688
553803,Xol H,Tpa,22322,8949203970
540209,Ni Dqjb,Njllw,5340,9655904788
705186,Jke Wc,O,22463,7194255908
411756,Wp Qjkg,Gq,9184,3979680884
385508,I Vmq,Nz,26321,8828593999
668340,Papr Al,Ybvs,1471,7411837952
134171,Qoa Nd,Qmv,10501,1627741326
327508,Dbp Hm,Tkhe,20958,8252180485
383637,Iry Aee,I,653,1836883172
506701,Ax V,Wzhz,1881,8938880063
319140,Pxr Kq,Hj,2126,0128342997
631056,Vkknk Dp,Za,21028,8960474038
444939,Adj C,Venz,27487,0835491725
183463,Mf Nsfl,Yiglt,2351,7728463570
579178,Daqb Yif,Repk,32070,2813426277
885168,Vb G,Gw,27068,4097911053
815705,Arz Uoz,Pqek,6651,4315108305
789349,Fdh Dmf,R,30534,8759063190
428358,Japl Grn,Fg,5859,8946050054
753602,Atb V,Uk,18833,5553611584
868014,Ve Iom,Xy,11251,0568802986
831301,Hock B,Gzbzf,18238,2868759433
725296,H T,Lxooc,9916,3384417659
427168,Sod Jbhqm,Jyt,29713,8820827563
256423,Hmk K,Ez,6941,1517397499
787633,Sad Pw,Knjl,20043,6019100946
822228,Whw Hnzp,N,20970,2746513075
754510,Hlu Gxh,Sk,17981,9256424060
294305,Qb Ppf,W,28950,6113141996
526319,Vhor Pxu,Egm,29003,3132812340
758863,Huvh Dwze,G,19951,9350043318
161363,Kgz Grx,Dvf,14645,0225064302
311532,Gnyl Pqv,To,27111,1422161895
707967,Zjhw Bu,D,264,4275850682
947062,Qrm Ef,Vabm,7089,6597835854
319993,Likz Da,Uqgb,30453,0962012854
745652,Mwyhl Nl,Jga,17317,1285459131
354856,Chwb Zz,K,14931,1417632585
677473,Kq L,Juh,22569,7449073247
579653,Uxi Da,J,16912,3579583375
969152,Qpfay Cyh,As,9961,3404641005
433763,Q Zoxa,Eoz,22608,4421396705
904867,Biz Bvre,F,32726,1083023781
129785,Me Qnfai,Xpq,30753,4624595221
960851,Gl Ttnd,Mkbs,22947,3307600967
550675,Wpsd Zra,Dt,13988,0434557310
910204,Wn Elv,Jt,15359,0205169371
200797,Iyzn Uj,Osdq,6236,5676745528
831841,Fa R,Xv,27574,5334419436
403980,Svkys Evsxj,Sgc,14829,0096168968
540434,Lxza Pf,Pnt,6353,1954544484
332402,Gn Lqf,J,8994,9607390964
922915,X Rn,Gc,13022,4589071312
798896,Hmx Hqts,Lo,31604,8995417398
194342,Fvlo Glszo,Gs,20182,0662042964
357241,Gr C,Xjzxj,9049,7896839602
145224,Iqoz Q,Mzu,606,7904174784
795635,Jwz E,Hi,18924,1272024144
548352,Inxz Cdg,Wqm,22286,6206960322
841298,Mpfza Wqd,Pql,27926,5704435936
131037,Syq X,Xio,24277,4721475160
261356,Kg Hhdf,Bwhrd,24890,2776583267
593509,Urevj O,Lx,7368,2815638646
245347,Bzh W,Ea,22153,9160985184
969826,Nuz Ten,Ylc,5723,5121966319
204737,Kt Rmcd,Nj,10500,7845281829
720037,Uf Famele,O,7395,7109023384
355906,Qhr Fd,Fv,10224,4620320646
734029,Drgsaq E,Vs,14539,4870174075
484504,Ir Xmpz,Ka,8462,2172503939
319265,Nik So,Aon,1022,2939053524
109816,Zz Z,El,8902,7198771153
744003,Rn Ijl,P,10252,1843561310
440333,Klla F,Ucr,467,1014748182
529793,Uk Kgca,Pik,11284,2561510539
134200,Th Qkyh,S,23062,8392027125
743371,Dcqlo Wv,G,25753,5281222595
540047,Y Ipi,Ydoks,31262,3227709339
643986,Arh Yqzwn,Vxjo,22824,4593711283
796857,Akec Vknd,Czju,23415,4148052590
249671,G Qpvso,Z,13606,7735302732
991184,Gnjv Ktdj,U,20369,9126029702
898012,Al Ljq,Wj,32101,4052160416
143484,Izvk Bf,Q,177,3379641000
662430,S Kcku,Vvwl,16577,0324514931
197524,Eiztn Aws,Hucs,2291,3504983704
381424,De Lrv,Abv,462,0872650634
962676,Ov Sgjv,Zcnv,29216,3009171514
518871,Pgl Eab,Uz,11225,9595425155
835991,Shsp Rngg,Oi,7902,5648918706
927475,Cgy Mq,Fquiie,23383,9184646613
910985,X Ewh,H,18185,2765812109
369710,Qb S,Cqvz,6671,6986625840
256878,Yhdkl Olx,Cq,28519,4249171038
614105,Fqm Qo,Rgqqn,8464,7239063540
696269,Aqndd Gzw,Eq,10046,0956563986
314884,Pv Arnun,Acq,426,0232864848
675718,Y Mbt,Ca,24021,8576249738
505997,Eea Wqn,Nk,22855,5022071159
698021,Zzh K,Bxo,4894,9837505941
107754,Sf Dx,D,702,4382708697
353705,Nwz O,Yqx,9506,5177345910
757492,Md Ej,Fl,2992,7036218876
551539,Yq Lai,Zw,22559,4352624783
986076,Gjtkw Kjd,Qgva,16695,6365959106
376811,Sqt Ih,Al,24896,8857173811
492190,Hy Kf,Yqqf,30883,0881856679
592521,Ji Py,Pqnf,18221,7441056790
139141,Znh Vrfr,Srcr,11650,5160521007
998259,Elvm Lelq,Bajv,30078,5818129162
542817,Da Urn,Hyxg,1561,0871517016
434542,Qap Gx,Egz,13191,3573784274
874843,Lx Dps,Rjt,29115,9737184722
825783,Ql Yu,Weqty,25082,9290519416
378312,Sutr Sl,Cvv,18456,9607240327
342966,X Ftgj,Dga,26229,0897669361
162097,A Scne,Jc,21145,8793317367
398398,Cvywu Lri,Wsz,10493,1401970101
524110,Mtz Ddrv,Zf,5061,2233666097
817029,Vuhxxv Iir,Mgzsm,1308,5868458917
157947,Fli Arup,Auob,8880,4663373281
773226,R Ftu,Vq,12051,9172291247
790910,Chjp Ut,Mgo,19314,7344622076
733958,N Ui,Glr,30039,0137610400
554751,Yass Sllk,Tgkcx,29418,8935379254
663010,Rik Srhh,M,27329,1180357675
985542,Ns Ltl,Botj,6905,7215754696
994231,Ayp Qbl,Asmz,15030,2457838180
398885,Wi Fztqi,Yo,17568,6356325850
372271,Lhuhk Gfw,Mysfc,15601,0249339856
721403,Vdd Om,Rk,22579,7197877755
440127,Qlhl Jsaal,K,21485,1048272583
506683,Vaynxa Omni,J,12018,8616835463
179284,Xyiw F,Zqz,23126,9979877418
671075,Lap Zyu,Iuf,3995,5657020688
359130,Mu K,W,6559,3334714060
994860,T Q,Ybp,995,3028737475
713807,Errr Mswl,Vzumg,20826,1287953000
451555,Gm Q,G,12122,1976135712
286318,Zucau Huy,Z,19479,7661774558
439735,Oau Mbum,Ca,30145,4047973262
772930,Cg Qni,Axzjg,21182,5108501627
609582,Mv N,Tb,9572,2562031400
927916,Za Tw,Jrt,1519,6229887891
672237,Dhb K,Gl,26774,1818157892
555314,Vnpp Pr,Bg,6141,0254721002
209575,Hywwd Hjzja,Rj,26156,1413922825
139024,N Dacc,Xl,31540,5381855275
983329,Ux Dlmt,Rzui,21609,8173238365
726823,Uv Imv,Scn,22225,7755047586
834246,Amg B,Fyd,27524,4176899727
468408,Wvx Ron,Qrox,32188,7239404676
975961,Atra Bd,Yxe,27751,9697022437
279985,Iw Jv,Htl,26083,8030062068
382436,Li Lnt,Q,2693,6887953872
266661,Nu Rz,Ge,18173,2031342664
362581,Uxu Zl,Ug,22718,5643905392
322371,Ds M,Gwe,29357,7359325849
388381,Gp U,Dlx,3099,1400909868
726653,St J,Djz,21296,0934163077
358612,Fvi Si,Gu,8111,5837739835
896637,Fjy Qkg,Fhht,13682,0889964802
197952,Pxie My,Gx,26875,3894059438
885917,Pxo Pzw,Oh,1328,6953704570
308303,Ne Nyc,Hn,20276,8933257823
738602,Nj F,Sftw,2377,9037714881
325029,Qftt Px,Sa,3672,8225867170
101759,W Qjf,Acf,23990,6868099517
807290,Du Gd,Hp,3920,2310480893
305616,C Xyfif,Tgxc,15169,4619722039
618284,Xa Hhv,Jyzyo,10308,4601856523
314901,Ia Jr,Uh,20339,1555860835
745282,Vtrr Ucina,C,22404,0751103259
662968,Ytv Gqyc,Zmfj,21913,2933368849
293928,Fxq Bnxr,Ttg,15080,5703528563
948546,Ccbp Pbif,Yt,28188,6346430060
802897,Rnetr Nhs,Tynys,3092,2017153163
895850,Cy T,Dr,25353,5156402857
980956,Igz Fej,V,13045,0231082860
649982,Z Vp,Ct,11429,5650642725
312397,Nr Ixa,Mnur,31375,8786859752
558130,Tetv M,Plw,20521,1346405009
859161,Srx Get,Ixrn,14052,2549366887
138884,Ac Fuu,Fu,19508,2757228054
474134,Afzoh Rl,Wmyn,10841,5822682318
593404,E Kw,Unq,4729,3694684539
859209,Anwz Rii,Nxt,13798,6673450506
541857,Hv Rt,Mln,32666,0033031682
696418,Lph Xqy,Grn,15817,6656577318
943568,Kh J,Ri,8584,6698815683
976262,Rxf Cwtr,Wbe,4688,3245026154
250669,S Hhmcoh,Nqf,19578,1867567273
118830,C Arvb,Mc,15742,0726075574
517904,Djtz Z,Uaw,31856,6096009534
812236,Uq Ovn,Fbs,16814,9941908084
292537,C Qms,Jb,10487,7994718141
227271,Ut Dwmx,V,29143,2598856150
412868,Tz Bisf,Qhp,16439,6485087545
864574,Tjh Xfji,S,3425,1744384713
818194,Ufe Pde,Fyfv,1654,8984100841
115958,Elcv Nr,Bl,2020,5204648007
628320,Qpr C,Xdej,20115,4606896700
249699,Qu Hr,Chfh,26641,0315596298
376409,Nods O,Jl,19326,9622856864
932039,Ok K,Mq,17753,9259127256
383516,Z Zhf,G,7953,3625516171
977477,Ibv Ab,D,30267,5250331314
940320,G Opnw,Wid,27931,4766536126
563406,Vt Lomjo,Kq,32747,2716684996
917234,Z Tgqi,B,5463,2454623694
641779,Vk Qp,Jr,4732,1653561768
293431,De Pk,Xzy,30796,8044644734
303967,Aj Hf,Rba,340,1040948053
589733,Uvxt M,Bnw,22972,3534241678
657016,Xa Xi,D,32488,6229411926
128072,P Pph,Sit,5485,7048280440
313665,Cyn Lw,Po,12821,2367113072
919099,Vpy Ijwzo,Hpxk,20088,4746289515
773516,Xn E,Eem,6529,1171585651
427773,To Jdf,Ls,26698,7528742177
869187,Emps B,Js,3970,1472503908
261479,Ock Ed,Dp,29134,1743927071
488298,Cho Bzue,Vh,7501,2242960121
955006,At B,Ikw,21997,7091132598
131594,Rmzv Njvq,Vnx,13582,3480743359
319953,Xmgr Sxaf,Ds,6033,5841788178
181293,Op Drs,At,29606,3212424739
274463,Wcyc Bai,Xloy,26877,4528966072
458405,Fc Tgkx,Qq,18001,4960749536
728352,T Rfm,Ifhup,22535,0160971340
142599,Frh Icv,Hk,15833,1356323616
692140,Vfcj Syt,Uuf,4120,9625533175
661183,Au Ysaz,Rvhvz,1124,3305121776
962342,Xs Mtv,Eve,17014,6413705225
103504,Mm Jgc,D,21264,9603546766
217147,Wjag Afp,Rg,12758,3802737800
538094,Eo Rh,Nhcq,17586,0373314153
599396,Pon Yd,O,1756,5790216123
770820,Xjjr Wbu,Z,3720,8743562498
870225,Sjo Hpl,U,28041,0779246247
331669,Dq Kitur,B,18690,4575690896
145714,Va Jgmgg,F,26905,2377153075
201630,Ehzr Ddz,D,12262,7290733222
258562,Ro Dj,Dxbf,19146,6697316092
428037,Gs Vwga,Mwqd,2753,0399544433
864920,Pl W,Lz,8305,9296298110
975038,Fsgr Ukc,Mlk,6180,6428810531
564245,Q F,Jbvu,17743,3790562189
229266,Bub Acj,Ksno,2730,4673058957
970892,O B,Yu,15271,6869275762
585272,Avgx Xj,Kk,21861,8050487247
125686,By Mt,J,20455,7668189111
277983,Daoni Uw,Rc,12016,8441283266
148184,Ixexh Ir,F,26921,9843809777
647116,Yyhk Lug,Wy,27075,8282550212
505166,Qnp Ony,Kdu,12502,1464194630
616598,Fqn Hlmu,E,23425,2274819280
699909,Hyl Yg,Kp,21809,4968470308
150908,Nwpdb Ntp,Zzo,1638,8695125932
524677,Pc F,Hfmdw,8266,6790310453
665094,Jr Ptzo,Rilid,507,3682012461
143321,R Wiq,Tzywrn,5033,8095847074
761782,Bulq Lily,Zbf,25341,7910604087
359991,Vdh Cge,Hyyd,31953,7578681035
709821,Q Vs,Feyq,8714,6716606958
117104,Bwsa Gqn,Smpja,30928,3992878238
789390,Gbf Bbg,Zns,8673,1916193900
164422,V Njm,Ny,18641,7642101253
803103,Xh Wiag,T,11489,2775693508
810809,Iump M,V,18514,4120845724
644525,Hzt Oub,Tbe,30213,3370171757
562681,D Wfiv,Qwi,18760,4336310340
964882,G Zepp,Jtf,1139,4618799090
826525,Gi Gv,Psl,2961,6527835883
887869,Ml Gso,Nq,23864,4465168740
494462,Funw A,Fmqyl,30879,5241443705
968417,Ywb Xea,R,32310,2587931214
918463,Rmzcp Haxn,Rfdr,10534,2324374279
968128,Wmti Bgts,Df,14615,7285666961
848351,Zcc W,Mo,580,3759511060
330569,Gwzhv Dk,Qzg,30086,8635449634
534338,Fsep Le,Eiaj,31708,1075473908
131827,Uz Nmw,Vgjg,18376,3609389319
184027,Iiz Vbsx,Bv,20429,5215487656
618806,Fe Ndof,Pkx,20619,0735435473
228102,Mf Gwoi,Nc,27668,8495260582
971515,Rdf Ajbkc,Nph,1982,0136664385
510397,Efh Mqr,Gvt,27234,3817101967
328010,Em Aljt,I,19047,2889300863
994816,Ncbl E,G,8176,6080475256
580008,Rdho Us,Pgyx,18279,1572242924
940100,Fiqbfv Uhrp,Nv,2367,9969205573
470616,Qp F,Rbw,13448,3479679704
195807,Gi Dk,Dy,15084,6378936077
219646,R Fg,Pdzk,20788,1881782101
159976,Aubc Acrcm,Dy,26766,6590772247
145575,Kz O,Ebmr,6270,9251831040
255532,Coc Vws,Bc,22096,7635821397
912532,Ef Ze,Vw,3851,5125420766
454746,Kd K,Bkd,6398,7228214830
574188,Sxvy Fo,I,1454,5157200637
179356,Zy Ims,Of,23292,2803294247
683828,Ft Xyaq,Liony,22276,4887224808
472743,Kbk P,Azf,5571,1138432528
445375,Fm L,M,18330,3862578369
228115,Hz M,Zrxrt,28670,6048533443
903567,Ky Hdj,Qhk,4537,0162100394
357536,Zad Nkdh,Ytjmt,1429,0137397548
686757,Mt Bixhj,Os,4708,3891445129
440987,Mjppg B,Zkg,10297,5078976965
867609,I F,St,13255,8337789000
981176,Zih G,C,22099,9186222842
772149,Hikl Yc,Nwz,7529,4686407752
407258,Cec K,Zwzx,10482,1177869817
312142,Spyp Anrg,Wygo,15049,3621383575
685184,Hi Tm,Ri,7491,1600429805
880306,Cjo Cemwa,Tht,22077,3674841301
186631,Xt Q,Bj,3040,1037842232
643392,Krmz Dsn,B,13145,9154424086
517920,Ohz R,Nwqt,31637,7042601207
981448,Avo Fctg,Su,24084,1006920857
778103,Zbl Vh,Njm,21176,6115270471
135335,Azbf Tun,Lfe,27026,6732114343
776304,Wgwtm Zfd,Xej,29225,1133889660
269679,Tq Kle,Ih,3036,7475434013
309806,Ct Yrg,Sbl,24707,2674640162
746363,Zub Eht,Rlsc,19130,8760009352
119360,Dzfvb Jd,Jw,9459,8213606415
720229,Nfo Xhvjd,Zt,2926,5347383405
181834,Ls Cppa,Xuvj,29802,3575537107
209612,Npb Sn,Vbvhn,21490,3967940264
626992,Fi Mqjl,Vrm,15544,2558273430
530710,W Gzvt,Xne,967,5143226059
755345,Gs Iqr,Munb,20841,5997561326
445137,Czj Pnq,C,8239,7795327404
798543,Sql Wzr,V,20927,2279471604
700151,Jobm W,C,14155,2571252919
925844,Y Eb,C,2369,7756448700
387316,Kopvb Ob,I,23225,3952241586
134111,Aks Jz,Hcs,18754,2241495813
621102,M Zad,H,2366,3336506486
852152,Crql E,Jwh,3390,4957425179
703723,Mbpi R,Ogc,24691,7930558794
107703,Rj Vtj,Wdjn,3024,4640989470
682534,Acg Ph,K,4304,4268637964
132883,Uz Gp,Jdk,27149,9529594283
208966,Gowf Nodt,Q,10902,7950235571
261229,X Whxg,Smrj,2338,7295568629
142767,Vjw Uck,Vtbpw,30423,0401940280
191217,O Hqhg,L,16461,7725646206
896715,Vx V,Mjxe,3526,9181828043
326141,Hp Thge,V,546,9989101051
263804,Lfszqh Gunwz,Csj,10298,8527870103
860664,Qj Rhql,Ojmdh,18843,4176745629
651014,Svt Xccf,G,9093,8174494596
266218,Vp Efhey,V,12106,0897795333
156216,Og Ymw,Ry,20422,9102716524
610039,U Cn,Tlnrm,27555,3221634397
958617,Nxh B,Za,15931,7847899589
412361,Ri Kc,Jd,3677,9534385261
644475,Foyw Lei,Ti,29182,1805654818
201958,Leq I,J,11394,9588308925
968354,Ks Sx,Hpzws,11365,4506047097
752806,Gusq Vpi,Vq,27089,4271783695
143522,Jfvl Tro,Zbqp,30998,3476845095
956232,Emnls Eey,Rk,25184,0691449465
515500,Jq Zl,Qy,19492,5917526828
260822,Hf Va,B,16050,8502871223
943017,Qru Y,Kc,22230,3371438858
793985,Yhvh Wu,Tau,25992,3705530466
370070,Ju Xax,L,27232,1303830115
865723,Yp Cto,D,29460,5748614310
813934,Al Ljt,Yjg,27897,4678350607
598465,Vxo L,Rdxl,11451,3761623068
489518,Lepox Nd,Vyzsr,4308,7986701704
529681,Z Nm,Yzd,9697,7710683588
183563,C Szg,Hxomf,14730,5374998238
338938,Mnqir Ca,Zj,29746,8779601049
450650,Otd Ddsb,Ryqs,2919,8717590634
993545,Ryr Gde,Wedvg,25781,3673242839
740652,Xy Cg,Pv,2568,0345776786
146113,Ew Dnak,Lyx,12192,6350859268
841520,Uajva Frj,Kyx,28244,5281294746
751263,Wczf Yh,Z,28366,2980695649
923093,M H,A,1289,4896283392
432487,Wm Umd,Xjxq,6666,8683311389
665242,Pgf Ls,Z,17102,4688653459
152814,Lrd H,N,18150,2359103916
845114,G Dzmi,K,31803,1465765938
502715,Jesf Ejc,Nmpm,18173,9408246159
537840,Kuw Xid,Hpnn,24787,3261866252
723435,B Iq,Fd,21656,7317212904
251703,Zqlcu Eazb,Gad,32282,7168723900
157165,Q F,I,30012,4769208735
317889,Tn Vk,Mvd,30595,4588689691
119274,Mci H,Ee,15273,0540124075
802437,Wrvw Km,Ia,5417,5442327994
249200,Clx N,Ol,31491,2092430182
929809,Oif Tfio,Bdtku,32118,3350049828
316711,Fod Rkrz,Bxz,11907,8251417261
361788,V Ccz,Yba,19674,1033669432
144458,M Cgi,Li,4159,7637176641
838797,Wa Rr,Nc,7025,2980596649
333579,Fve Dw,Qgx,17107,9852371480
491953,Ygtc Dkz,Ul,10149,1362394561
417885,U Cxb,Kk,13195,4016215880
520044,L Y,Q,22721,0635518094
544890,Dhapj Gjzb,Hvg,25021,6650977016
958872,Sy Wvf,Mss,11172,9026472396
225863,K Ro,M,12042,7244020493
264761,M Akt,Pkw,29671,7410194398
264346,Tmir Cg,Yim,6701,7750439186
859968,Wnv Pljs,Lzlf,4645,4882733599
695217,Cxn Kox,Z,31799,7594188494
217585,Tvhap Ylmg,Xvbbc,7728,8916252746
503021,Og Adbz,Qzd,12455,4651958695
701461,Pn Ttubq,Uzj,28676,4959937392
144699,Ejb Fdr,Rvg,22069,3076040550
873851,Zjx Mnt,Udkpw,13046,9788646382
542141,I H,B,14429,6244371780
